2025-07-04;20:45:54;000000023670;aprovado;financeira;5304892686117472;compra_nacional_contactless_sem_senha;000;00;mastercard;1c467bc4-bb7f-4fb2-80e4-b8ca0468d201
2025-07-02;12:35:33;000000072793;negado;financeira;5980367473342212;compra_nacional_contactless_com_senha;947;71;mastercard;c61647fa-3c0b-4268-9f27-764d96f073db
2025-07-01;15:11:04;000000010170;aprovado;financeira;5226772332811782;compra_nacional_chip_senha;000;00;mastercard;b42e9282-b682-4f08-8dc2-d127775a8c72
2025-07-04;14:08:39;000000013635;negado;financeira;5268990312363033;compra_nacional_chip_senha;156;86;visa;d22ae141-204d-4868-8d77-c90e200fc6c7
2025-07-05;00:29:44;000000096346;aprovado;financeira;5417999750399437;compra_nacional_contactless_sem_senha;000;00;visa;5526edcd-3ecd-4da9-8e61-3116f7fb981a
2025-07-01;10:23:38;000000090065;aprovado;financeira;4159455858939241;compra_nacional_chip_senha;000;00;mastercard;8aef8881-d8f7-4939-ba89-b8f6aea4b6b2
2025-07-02;05:26:46;000000046445;aprovado;financeira;4182334973934134;compra_nacional_contactless_com_senha;000;00;mastercard;684d0c4b-ae5d-4287-a1cd-18cd93f21550
2025-07-05;18:17:13;000000007934;aprovado;financeira;5483250068056936;compra_nacional_contactless_com_senha;000;00;visa;9e605bd9-50bc-44d1-8f55-d3258d7ff5f2
2025-07-05;22:41:18;000000012855;aprovado;estorno;5213634872991703;compra_nacional_contactless_com_senha;000;00;mastercard;2274ecef-e5b3-4b83-a08b-733eabb362f9
2025-07-04;13:43:25;000000078574;aprovado;estorno;4931643330670440;compra_nacional_chip_senha;000;00;visa;5541ede1-cbc2-4d41-8ac9-d772e0b88619
2025-07-05;13:27:32;000000091989;aprovado;financeira;4541059506939838;compra_nacional_contactless_sem_senha;000;00;mastercard;289d420a-fdff-43d1-a246-4e5d2926835d
2025-07-03;12:51:29;000000044411;aprovado;financeira;4394946042260178;compra_nacional_contactless_sem_senha;000;00;mastercard;d9f6a097-3cc1-4849-a873-732de87f157e
2025-07-01;00:57:57;000000047550;aprovado;financeira;4975448571901385;compra_nacional_contactless_com_senha;000;00;visa;444db3cc-954b-4c92-a981-68188a361e74
2025-07-01;13:01:55;000000037612;aprovado;financeira;4906908689202066;compra_nacional_chip_senha;000;00;mastercard;6d25c8bd-2b0c-44e2-a6b3-ecd382e0f3b5
2025-07-05;06:12:47;000000085536;aprovado;financeira;5721090786977344;compra_nacional_chip_senha;000;00;mastercard;b442b393-fa81-4348-9e59-c7c1afe5822f
2025-07-05;23:56:47;000000030907;aprovado;advice;5877634287471137;compra_nacional_chip_senha;000;00;mastercard;d3643471-dd1c-453b-b34d-53c021b546e2
2025-07-02;06:21:37;000000097037;negado;financeira;4466374501488600;compra_nacional_contactless_sem_senha;186;43;visa;2d6e4b85-b533-4e1e-93a2-f1cca12db04b
2025-07-04;10:08:41;000000021536;aprovado;financeira;4335327198086551;compra_nacional_contactless_sem_senha;000;00;mastercard;a55adc22-af15-4b60-b557-b598fc30429a
2025-07-04;04:36:36;000000034307;aprovado;financeira;5171222986369268;compra_nacional_chip_senha;000;00;visa;26991411-505b-4cfa-8649-ab7f71cc6ec4
2025-07-04;02:10:03;000000048732;negado;financeira;5661602765812089;compra_nacional_chip_senha;647;62;visa;8480b689-f18b-4177-bfbf-9447449b1bc8
2025-07-01;15:15:44;000000066592;aprovado;financeira;4893159390215365;compra_nacional_contactless_sem_senha;000;00;mastercard;8d5522e8-1b50-4835-a7e3-76be3bf45611
2025-07-03;12:07:33;000000091945;aprovado;financeira;4562850374660679;compra_nacional_contactless_com_senha;000;00;visa;6ff4ae0c-fb0f-4953-9f48-9520b6589216
2025-07-05;09:00:31;000000081478;aprovado;financeira;5928040356835212;compra_nacional_contactless_sem_senha;000;00;mastercard;fee8f87c-11c6-4bbd-8343-6044cfe515aa
2025-07-02;21:28:04;000000082994;aprovado;financeira;5131948087462103;compra_nacional_chip_senha;000;00;mastercard;a9e6cde7-a5b7-41fa-9f71-6c00e0436e46
2025-07-04;10:02:37;000000005343;negado;financeira;5897735504857005;compra_nacional_contactless_com_senha;366;77;mastercard;c44d79f3-8e2a-4f11-b99e-3acfc714f8c3
2025-07-01;15:40:23;000000022121;negado;financeira;5812618211303157;compra_nacional_chip_senha;901;32;visa;18cbab5e-b870-4d0d-943a-11b983499eb7
2025-07-04;11:15:06;000000084605;aprovado;financeira;5591913517725792;compra_nacional_contactless_com_senha;000;00;mastercard;de6aac41-d85c-49ac-bae2-875deee7852a
2025-07-03;04:52:24;000000039663;aprovado;financeira;4095158416578792;compra_nacional_contactless_sem_senha;000;00;visa;9e68dccd-eaae-47a6-b9fa-416403a75d86
2025-07-03;19:36:08;000000000033;aprovado;financeira;5047896005385401;compra_nacional_chip_senha;000;00;visa;e26becef-1d46-4009-afba-437e6411985d
2025-07-03;15:40:00;000000048282;aprovado;financeira;4487227120958505;compra_nacional_contactless_sem_senha;000;00;mastercard;b9c5ced8-7908-4b77-affe-c5f066df4589
2025-07-02;21:41:29;000000070674;negado;financeira;5767306157904526;compra_nacional_chip_senha;883;82;visa;e0a5f231-aa3a-47a8-9bdd-2133ee30ee5b
2025-07-05;11:18:09;000000085088;aprovado;financeira;4400385742999851;compra_nacional_contactless_sem_senha;000;00;visa;d2f0cae1-4483-42dd-ab5e-37bd18192c0a
2025-07-02;11:32:04;000000023790;aprovado;financeira;4293761194774530;compra_nacional_chip_senha;000;00;mastercard;59f87ec7-a434-46b1-a468-bfe2dcdbc24c
2025-07-03;20:06:37;000000065955;aprovado;financeira;5080955423587026;compra_nacional_contactless_com_senha;000;00;mastercard;a03c8b48-cb70-43ca-a2cd-08b7b8b8b851
2025-07-05;22:37:18;000000042245;aprovado;financeira;5378541062924512;compra_nacional_chip_senha;000;00;mastercard;0e0bdbc1-22c7-4156-bb9d-aae8b0a0a285
2025-07-04;09:24:11;000000068773;aprovado;financeira;4564525223120482;compra_nacional_chip_senha;000;00;visa;0eff091e-c5b3-44a8-bd54-361cc824069e
2025-07-05;03:57:32;000000002451;negado;financeira;4226410427536491;compra_nacional_chip_senha;865;24;visa;91d8f911-a462-4ee9-9310-401a45accea1
2025-07-01;09:43:02;000000022376;negado;financeira;5147188092145418;compra_nacional_chip_senha;359;75;mastercard;7511a304-3172-4085-bd25-1fe734f30e83
2025-07-03;11:27:03;000000084146;aprovado;financeira;5334288948712468;compra_nacional_contactless_sem_senha;000;00;mastercard;f9ce0abd-705f-403e-94f2-b26a9856829b
2025-07-02;22:46:24;000000018887;aprovado;financeira;4789910200687813;compra_nacional_chip_senha;000;00;mastercard;754aea9a-af66-4676-aef3-eac0a968440e
2025-07-02;04:37:23;000000081112;aprovado;financeira;5476172960153552;compra_nacional_contactless_com_senha;000;00;mastercard;bf693a55-d51e-4a2d-bb63-6b829cdd898d
2025-07-05;12:27:11;000000031075;aprovado;financeira;5925801485399889;compra_nacional_chip_senha;000;00;mastercard;2804a457-9ffb-48ac-a73a-e6d3c9376358
2025-07-04;16:42:53;000000032823;negado;financeira;5587253390322692;compra_nacional_chip_senha;698;56;mastercard;ae5c7a97-89ef-45b7-8b1a-a1cd29a1e720
2025-07-02;04:49:01;000000019079;aprovado;financeira;4678911998438446;compra_nacional_chip_senha;000;00;mastercard;5378d13d-abde-4686-b29b-337b45672a41
2025-07-03;02:57:17;000000071960;aprovado;financeira;5901758739395011;compra_nacional_contactless_sem_senha;000;00;mastercard;7b37b672-e277-4a70-8af3-08fc0872e7c8
2025-07-04;19:22:51;000000057844;aprovado;financeira;4439661396012435;compra_nacional_contactless_sem_senha;000;00;mastercard;3db79e91-4887-4384-bf5c-7a0e8886a943
2025-07-04;08:50:57;000000094639;aprovado;financeira;5689136368887725;compra_nacional_contactless_sem_senha;000;00;visa;682f8c31-fe0b-487a-b432-5a56aaebdee6
2025-07-01;16:54:48;000000026823;aprovado;estorno;4719678842155157;compra_nacional_chip_senha;000;00;visa;dc9b3dc9-d8f7-4e4b-a8e0-0168e4a53ff0
2025-07-05;03:12:05;000000026245;aprovado;financeira;5315894537493558;compra_nacional_contactless_com_senha;000;00;visa;a33bc41b-d1ba-435b-9126-944fdac17a01
2025-07-04;22:42:01;000000045741;aprovado;financeira;5668661484015655;compra_nacional_contactless_sem_senha;000;00;mastercard;7458a5ba-69e6-4735-88d6-7b120fd519a3
2025-07-04;22:49:09;000000077364;aprovado;financeira;5120047442617085;compra_nacional_contactless_sem_senha;000;00;visa;3982a83f-3559-4a7d-b19b-6754d973c9d9
2025-07-02;23:06:24;000000073784;aprovado;financeira;4081980939827142;compra_nacional_chip_senha;000;00;visa;8b71ec9b-7512-49b4-bda7-270bad8418fd
2025-07-03;22:24:54;000000040178;aprovado;financeira;5228874613666811;compra_nacional_contactless_sem_senha;000;00;mastercard;66a39ece-9b95-49db-a16c-d75328c8584e
2025-07-03;18:56:57;000000082123;aprovado;financeira;4052851440544682;compra_nacional_contactless_sem_senha;000;00;visa;bd33bfd1-14f9-4dfb-b132-2cfcdc2902b1
2025-07-03;11:32:59;000000047902;negado;financeira;5173780632829356;compra_nacional_contactless_sem_senha;114;84;visa;f45109a7-ee74-47f5-b258-4f52f7214582
2025-07-03;05:24:20;000000060278;aprovado;financeira;5412216454329832;compra_nacional_contactless_com_senha;000;00;mastercard;5ec5bf43-8405-4dc9-99e7-b08a3872c538
2025-07-03;09:49:11;000000048976;aprovado;financeira;5244795172993658;compra_nacional_contactless_com_senha;000;00;visa;21d7e9e3-3205-470d-ba69-6ce781b673e0
2025-07-02;15:31:29;000000056147;aprovado;financeira;5131742393123311;compra_nacional_contactless_sem_senha;000;00;mastercard;a1323cf4-d334-4123-81d3-25efdf9c98fc
2025-07-01;20:02:03;000000076064;aprovado;financeira;4344138186278740;compra_nacional_chip_senha;000;00;mastercard;d894c1ab-91e9-4bb5-ad20-28e130aa2c88
2025-07-05;09:34:14;000000037852;aprovado;financeira;4062026264013450;compra_nacional_contactless_com_senha;000;00;mastercard;e9dbc501-03e8-498c-957e-51f15f77e2c1
2025-07-05;04:09:00;000000006012;aprovado;financeira;4926377472514580;compra_nacional_contactless_com_senha;000;00;visa;568b9514-ec52-45a6-8589-72bac6686c62
2025-07-04;10:20:42;000000052818;aprovado;financeira;4690673879025650;compra_nacional_chip_senha;000;00;visa;c7ea9b17-ae6d-4e27-82e3-c3837b83e9ff
2025-07-01;02:54:40;000000045576;aprovado;financeira;4201466445174595;compra_nacional_contactless_com_senha;000;00;mastercard;6bed2d7c-579c-437b-abf2-5d8705b950f1
2025-07-01;19:58:20;000000049332;aprovado;financeira;5486189125142831;compra_nacional_chip_senha;000;00;visa;bc424e5b-b7f5-4803-8764-47e1ba58c022
2025-07-01;15:02:49;000000088852;aprovado;financeira;4973927583408739;compra_nacional_contactless_com_senha;000;00;visa;e60349d7-dadd-4621-b1d2-0735f691f602
2025-07-02;00:28:44;000000000329;aprovado;financeira;5842624756328586;compra_nacional_chip_senha;000;00;mastercard;ec35857c-415a-473f-b9a0-d0798635607d
2025-07-05;21:13:59;000000000153;aprovado;financeira;5661872765620435;compra_nacional_chip_senha;000;00;visa;62cae953-2e79-46de-b15d-3654ddf2031a
2025-07-02;04:53:42;000000031542;aprovado;financeira;4795189641909572;compra_nacional_contactless_com_senha;000;00;visa;f3845142-cbf6-4d54-a705-bd5077e19754
2025-07-03;08:13:12;000000041487;negado;financeira;5467056861393452;compra_nacional_contactless_com_senha;165;54;visa;405c3ac4-0ce5-4a24-aa5f-6238b8cb8812
2025-07-03;00:43:53;000000007046;aprovado;advice;4546385341621963;compra_nacional_contactless_com_senha;000;00;mastercard;9596859a-e94f-41be-a8ce-39920ebd8bfc
2025-07-01;13:40:17;000000082919;aprovado;financeira;4755246174332780;compra_nacional_contactless_com_senha;000;00;mastercard;2a22ad9b-7b34-4b28-8083-3da43d2b1f72
2025-07-02;09:22:49;000000070601;aprovado;financeira;5881277951066729;compra_nacional_contactless_com_senha;000;00;mastercard;ca457925-6724-4048-9c29-82a4ff408a07
2025-07-04;04:38:30;000000013786;aprovado;financeira;5957819517170595;compra_nacional_contactless_com_senha;000;00;visa;6eec3a9e-111b-428e-b054-ce3fdd4a8de9
2025-07-01;12:34:51;000000016195;aprovado;financeira;4510674774804490;compra_nacional_contactless_sem_senha;000;00;visa;c30b5fa2-56fd-498d-9d14-3c0a467156e9
2025-07-04;19:38:55;000000065290;aprovado;financeira;4568737408917891;compra_nacional_contactless_sem_senha;000;00;mastercard;8bd49339-2364-4b7e-914b-b30aaff084df
2025-07-03;14:06:18;000000067628;aprovado;financeira;4524784078129451;compra_nacional_contactless_sem_senha;000;00;visa;84c64431-f813-4042-9ce7-11da80b929ff
2025-07-04;19:56:51;000000011776;aprovado;financeira;5519448128541073;compra_nacional_contactless_sem_senha;000;00;mastercard;74296d56-0977-4bf3-923e-020571f9dd2d
2025-07-03;00:54:23;000000087698;aprovado;financeira;5449682599559664;compra_nacional_contactless_com_senha;000;00;visa;7c6bc2bc-a5d3-4443-a56e-f2a40542c642
2025-07-04;00:01:56;000000081023;aprovado;financeira;4268967452665426;compra_nacional_contactless_sem_senha;000;00;visa;9a44cf7c-5154-421f-8bb0-913e038724e3
2025-07-05;02:01:04;000000071105;aprovado;financeira;4032723538110736;compra_nacional_contactless_com_senha;000;00;visa;efbe32f4-763a-4f60-aa5c-7c5b10b19bfb
2025-07-01;10:29:55;000000083857;aprovado;financeira;4759132369945651;compra_nacional_contactless_com_senha;000;00;mastercard;ecb276aa-8506-4110-ba97-0899853fbd3b
2025-07-05;10:31:17;000000025736;aprovado;financeira;4508020088909515;compra_nacional_contactless_com_senha;000;00;mastercard;5c67eea7-1699-4d8b-9747-9191c0b7c92b
2025-07-04;08:51:54;000000018445;aprovado;financeira;4844758190711176;compra_nacional_contactless_com_senha;000;00;mastercard;a7abfa63-04c6-4956-827f-3b294409d3a6
2025-07-04;19:21:16;000000034289;aprovado;financeira;4720730514187990;compra_nacional_contactless_com_senha;000;00;visa;6bdaa74f-609f-4e4a-b6b8-8b88e4f0f5c8
